model_code_name,model_display_name,selection_rule,threshold,validation_balanced_accuracy,validation_ECE,validation_MCC,selection_family,constraint_satisfied,lambda,delta,test_balanced_accuracy,test_MCC,test_F1,test_recall,test_specificity,test_ECE,test_Brier score,false_acceptance_rate,false_rejection_rate,test_TP,test_TN,test_FP,test_FN,CAOPS_score
focus_dnn,Focus-DNN,CAOPS_constraint_delta_0.1,0.5,0.702415458937198,0.1706937520698769,0.3024746502072529,CAOPS_constraint,False,,0.1,0.7247442991281019,0.35102679935287645,0.41414141414141414,0.5774647887323944,0.8720238095238095,0.15837640113737506,0.14928702881747297,0.12797619047619047,0.4225352112676056,41,586,86,30,
classical_ml,Classical ML,fixed_0p50,0.5,0.7702294685990339,0.16757279900423702,0.5825451219480335,reference,,,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,
classical_ml,Classical ML,Youden_J,0.46,0.7757246376811595,0.16757279900423705,0.5815387594160228,reference,,,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,
classical_ml,Classical ML,max_F1,0.71,0.7657608695652174,0.175872893980476,0.6527943672369048,reference,,,,0.7145896210596915,0.587613225715903,0.5794392523364487,0.43661971830985913,0.9925595238095238,0.17847984651700066,0.11464202874716851,0.00744047619047619,0.5633802816901409,31,667,5,40,
classical_ml,Classical ML,max_balanced_accuracy,0.46,0.7757246376811595,0.16757279900423705,0.5815387594160228,reference,,,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,
classical_ml,Classical ML,max_MCC,0.71,0.7657608695652174,0.175872893980476,0.6527943672369048,reference,,,,0.7145896210596915,0.587613225715903,0.5794392523364487,0.43661971830985913,0.9925595238095238,0.17847984651700066,0.11464202874716851,0.00744047619047619,0.5633802816901409,31,667,5,40,
classical_ml,Classical ML,CAOPS_penalty_lambda_0.0,0.46,0.7757246376811595,0.16757279900423705,0.5815387594160228,CAOPS_penalty,,0.0,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,0.7757246376811595
classical_ml,Classical ML,CAOPS_penalty_lambda_0.1,0.46,0.7757246376811595,0.16757279900423705,0.5815387594160228,CAOPS_penalty,,0.1,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,0.7589673577807358
classical_ml,Classical ML,CAOPS_penalty_lambda_0.25,0.46,0.7757246376811595,0.16757279900423705,0.5815387594160228,CAOPS_penalty,,0.25,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,0.7338314379301003
classical_ml,Classical ML,CAOPS_penalty_lambda_0.5,0.46,0.7757246376811595,0.16757279900423705,0.5815387594160228,CAOPS_penalty,,0.5,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,0.691938238179041
classical_ml,Classical ML,CAOPS_penalty_lambda_1.0,0.46,0.7757246376811595,0.16757279900423705,0.5815387594160228,CAOPS_penalty,,1.0,,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,0.6081518386769225
classical_ml,Classical ML,CAOPS_constraint_delta_0.025,0.48,0.7695048309178744,0.16757279900423702,0.576690077310291,CAOPS_constraint,False,,0.025,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,
classical_ml,Classical ML,CAOPS_constraint_delta_0.05,0.48,0.7695048309178744,0.16757279900423702,0.576690077310291,CAOPS_constraint,False,,0.05,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,
classical_ml,Classical ML,CAOPS_constraint_delta_0.075,0.48,0.7695048309178744,0.16757279900423702,0.576690077310291,CAOPS_constraint,False,,0.075,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,
classical_ml,Classical ML,CAOPS_constraint_delta_0.1,0.48,0.7695048309178744,0.16757279900423702,0.576690077310291,CAOPS_constraint,False,,0.1,0.7523788564721663,0.6036479829464343,0.6218487394957983,0.5211267605633803,0.9836309523809523,0.17700738979773223,0.11464202874716851,0.01636904761904762,0.4788732394366197,37,661,11,34,
threshold_baselines,Threshold baselines,fixed_0p50,0.5,0.6952898550724638,0.13905805843733157,0.2716204081071392,reference,,,,0.718791918175721,0.3336233266216543,0.39805825242718446,0.5774647887323944,0.8601190476190477,0.1154182355845921,0.1500253314290919,0.13988095238095238,0.4225352112676056,41,578,94,30,
threshold_baselines,Threshold baselines,Youden_J,0.64,0.7184782608695652,0.16715529898983328,0.3273525106212383,reference,,,,0.7273746646545942,0.37228572308835045,0.4347826086956522,0.5633802816901409,0.8913690476190477,0.1465166963506515,0.1500253314290919,0.10863095238095238,0.43661971830985913,40,599,73,31,
threshold_baselines,Threshold baselines,max_F1,0.82,0.7095410628019323,0.20413220696899254,0.34492792947602263,reference,,,,0.7040681589537223,0.3642794271967647,0.4294478527607362,0.49295774647887325,0.9151785714285714,0.16884467173192252,0.1500253314290919,0.08482142857142858,0.5070422535211268,35,615,57,36,
threshold_baselines,Threshold baselines,max_balanced_accuracy,0.64,0.7184782608695652,0.16715529898983328,0.3273525106212383,reference,,,,0.7273746646545942,0.37228572308835045,0.4347826086956522,0.5633802816901409,0.8913690476190477,0.1465166963506515,0.1500253314290919,0.10863095238095238,0.43661971830985913,40,599,73,31,
threshold_baselines,Threshold baselines,max_MCC,0.82,0.7095410628019323,0.20413220696899254,0.34492792947602263,reference,,,,0.7040681589537223,0.3642794271967647,0.4294478527607362,0.49295774647887325,0.9151785714285714,0.16884467173192252,0.1500253314290919,0.08482142857142858,0.5070422535211268,35,615,57,36,
threshold_baselines,Threshold baselines,CAOPS_penalty_lambda_0.0,0.64,0.7184782608695652,0.16715529898983328,0.3273525106212383,CAOPS_penalty,,0.0,,0.7273746646545942,0.37228572308835045,0.4347826086956522,0.5633802816901409,0.8913690476190477,0.1465166963506515,0.1500253314290919,0.10863095238095238,0.43661971830985913,40,599,73,31,0.7184782608695652
threshold_baselines,Threshold baselines,CAOPS_penalty_lambda_0.1,0.64,0.7184782608695652,0.16715529898983328,0.3273525106212383,CAOPS_penalty,,0.1,,0.7273746646545942,0.37228572308835045,0.4347826086956522,0.5633802816901409,0.8913690476190477,0.1465166963506515,0.1500253314290919,0.10863095238095238,0.43661971830985913,40,599,73,31,0.701762730970582
threshold_baselines,Threshold baselines,CAOPS_penalty_lambda_0.25,0.64,0.7184782608695652,0.16715529898983328,0.3273525106212383,CAOPS_penalty,,0.25,,0.7273746646545942,0.37228572308835045,0.4347826086956522,0.5633802816901409,0.8913690476190477,0.1465166963506515,0.1500253314290919,0.10863095238095238,0.43661971830985913,40,599,73,31,0.676689436122107
threshold_baselines,Threshold baselines,CAOPS_penalty_lambda_0.5,0.61,0.7148550724637681,0.15902968781225368,0.3177249772536008,CAOPS_penalty,,0.5,,0.7236544265593561,0.35978271301796905,0.42328042328042326,0.5633802816901409,0.8839285714285714,0.13811100482900562,0.1500253314290919,0.11607142857142858,0.43661971830985913,40,594,78,31,0.6353402285576413
threshold_baselines,Threshold baselines,CAOPS_penalty_lambda_1.0,0.55,0.7047101449275363,0.1397689438713446,0.2927028981420985,CAOPS_penalty,,1.0,,0.7240002515090543,0.3487785515895922,0.4120603015075377,0.5774647887323944,0.8705357142857143,0.12522760413657286,0.1500253314290919,0.12946428571428573,0.4225352112676056,41,585,87,30,0.5649412010561916
threshold_baselines,Threshold baselines,CAOPS_constraint_delta_0.025,0.49,0.6952898550724638,0.13905805843733157,0.2716204081071392,CAOPS_constraint,False,,0.025,0.7173038229376257,0.32946901509921694,0.3942307692307692,0.5774647887323944,0.8571428571428571,0.1154182355845921,0.1500253314290919,0.14285714285714285,0.4225352112676056,41,576,96,30,
threshold_baselines,Threshold baselines,CAOPS_constraint_delta_0.05,0.49,0.6952898550724638,0.13905805843733157,0.2716204081071392,CAOPS_constraint,False,,0.05,0.7173038229376257,0.32946901509921694,0.3942307692307692,0.5774647887323944,0.8571428571428571,0.1154182355845921,0.1500253314290919,0.14285714285714285,0.4225352112676056,41,576,96,30,
threshold_baselines,Threshold baselines,CAOPS_constraint_delta_0.075,0.49,0.6952898550724638,0.13905805843733157,0.2716204081071392,CAOPS_constraint,False,,0.075,0.7173038229376257,0.32946901509921694,0.3942307692307692,0.5774647887323944,0.8571428571428571,0.1154182355845921,0.1500253314290919,0.14285714285714285,0.4225352112676056,41,576,96,30,
threshold_baselines,Threshold baselines,CAOPS_constraint_delta_0.1,0.49,0.6952898550724638,0.13905805843733157,0.2716204081071392,CAOPS_constraint,False,,0.1,0.7173038229376257,0.32946901509921694,0.3942307692307692,0.5774647887323944,0.8571428571428571,0.1154182355845921,0.1500253314290919,0.14285714285714285,0.4225352112676056,41,576,96,30,
vit,ViT,fixed_0p50,0.5,0.6809178743961353,0.2313029136711284,0.32953362090086674,reference,,,,0.6537349094567404,0.3452556060301749,0.3968253968253968,0.352112676056338,0.9553571428571429,0.2062075473415172,0.14484277716911242,0.044642857142857144,0.647887323943662,25,642,30,46,
vit,ViT,Youden_J,0.45,0.7056159420289855,0.23130291367112843,0.3207604860474742,reference,,,,0.6514503688799463,0.2888793888826633,0.36,0.38028169014084506,0.9226190476190477,0.20620754734151725,0.14484277716911242,0.07738095238095238,0.6197183098591549,27,620,52,44,
vit,ViT,max_F1,0.48,0.6988526570048309,0.2313029136711284,0.35057380021732815,reference,,,,0.6500146713615023,0.32373642344702525,0.38167938931297707,0.352112676056338,0.9479166666666666,0.20620754734151722,0.14484277716911242,0.052083333333333336,0.647887323943662,25,637,35,46,
vit,ViT,max_balanced_accuracy,0.45,0.7056159420289855,0.23130291367112843,0.3207604860474742,reference,,,,0.6514503688799463,0.2888793888826633,0.36,0.38028169014084506,0.9226190476190477,0.20620754734151725,0.14484277716911242,0.07738095238095238,0.6197183098591549,27,620,52,44,
vit,ViT,max_MCC,0.62,0.6819444444444445,0.24627778938408634,0.3531579117518386,reference,,,,0.6397028001341382,0.40461234383775563,0.4077669902912621,0.29577464788732394,0.9836309523809523,0.23000722361413925,0.14484277716911242,0.01636904761904762,0.704225352112676,21,661,11,50,
vit,ViT,CAOPS_penalty_lambda_0.0,0.45,0.7056159420289855,0.23130291367112843,0.3207604860474742,CAOPS_penalty,,0.0,,0.6514503688799463,0.2888793888826633,0.36,0.38028169014084506,0.9226190476190477,0.20620754734151725,0.14484277716911242,0.07738095238095238,0.6197183098591549,27,620,52,44,0.7056159420289855
vit,ViT,CAOPS_penalty_lambda_0.1,0.45,0.7056159420289855,0.23130291367112843,0.3207604860474742,CAOPS_penalty,,0.1,,0.6514503688799463,0.2888793888826633,0.36,0.38028169014084506,0.9226190476190477,0.20620754734151725,0.14484277716911242,0.07738095238095238,0.6197183098591549,27,620,52,44,0.6824856506618726
vit,ViT,CAOPS_penalty_lambda_0.25,0.45,0.7056159420289855,0.23130291367112843,0.3207604860474742,CAOPS_penalty,,0.25,,0.6514503688799463,0.2888793888826633,0.36,0.38028169014084506,0.9226190476190477,0.20620754734151725,0.14484277716911242,0.07738095238095238,0.6197183098591549,27,620,52,44,0.6477902136112034
vit,ViT,CAOPS_penalty_lambda_0.5,0.45,0.7056159420289855,0.23130291367112843,0.3207604860474742,CAOPS_penalty,,0.5,,0.6514503688799463,0.2888793888826633,0.36,0.38028169014084506,0.9226190476190477,0.20620754734151725,0.14484277716911242,0.07738095238095238,0.6197183098591549,27,620,52,44,0.5899644851934213
vit,ViT,CAOPS_penalty_lambda_1.0,0.45,0.7056159420289855,0.23130291367112843,0.3207604860474742,CAOPS_penalty,,1.0,,0.6514503688799463,0.2888793888826633,0.36,0.38028169014084506,0.9226190476190477,0.20620754734151725,0.14484277716911242,0.07738095238095238,0.6197183098591549,27,620,52,44,0.47431302835785705
vit,ViT,CAOPS_constraint_delta_0.025,0.43,0.683756038647343,0.23130291367112837,0.2257154451655845,CAOPS_constraint,False,,0.025,0.63808895036888,0.17500065995767558,0.2631578947368421,0.5633802816901409,0.7127976190476191,0.20620754734151725,0.14484277716911242,0.28720238095238093,0.43661971830985913,40,479,193,31,
vit,ViT,CAOPS_constraint_delta_0.05,0.43,0.683756038647343,0.23130291367112837,0.2257154451655845,CAOPS_constraint,False,,0.05,0.63808895036888,0.17500065995767558,0.2631578947368421,0.5633802816901409,0.7127976190476191,0.20620754734151725,0.14484277716911242,0.28720238095238093,0.43661971830985913,40,479,193,31,
vit,ViT,CAOPS_constraint_delta_0.075,0.43,0.683756038647343,0.23130291367112837,0.2257154451655845,CAOPS_constraint,False,,0.075,0.63808895036888,0.17500065995767558,0.2631578947368421,0.5633802816901409,0.7127976190476191,0.20620754734151725,0.14484277716911242,0.28720238095238093,0.43661971830985913,40,479,193,31,
vit,ViT,CAOPS_constraint_delta_0.1,0.43,0.683756038647343,0.23130291367112837,0.2257154451655845,CAOPS_constraint,False,,0.1,0.63808895036888,0.17500065995767558,0.2631578947368421,0.5633802816901409,0.7127976190476191,0.20620754734151725,0.14484277716911242,0.28720238095238093,0.43661971830985913,40,479,193,31,
